"","race","age","prior_offense","is_recid"
"3065","Caucasian",25,1,1
"937","African-American",20,1,1
"2348","African-American",27,1,1
"3781.1","Caucasian",22,1,1
"2490","African-American",31,1,0
"4901","African-American",20,0,1
"4598","African-American",61,1,0
"4688.1","African-American",34,1,0
"876","Caucasian",30,1,1
"1597","Caucasian",19,0,1
"269","African-American",23,1,1
"3249","Caucasian",26,1,1
"4639","Caucasian",38,1,1
"3617","African-American",27,1,1
"2295","Caucasian",29,0,1
"3382","African-American",27,1,1
"3797","Caucasian",51,1,0
"662","Caucasian",25,0,1
"4055","Caucasian",21,1,1
"4393","African-American",24,1,1
"1566","Caucasian",27,1,1
"3808","Caucasian",27,0,0
"1392","Caucasian",43,0,0
"2181","Caucasian",28,1,1
"2665","African-American",20,1,1
"2389","African-American",25,0,1
"4267","African-American",25,1,1
"4967","Caucasian",31,0,1
"4206","Caucasian",28,1,1
"1929","Caucasian",36,1,0
"1732.1","Caucasian",29,0,1
"477.1","African-American",33,1,0
"4873.1","Caucasian",31,1,1
"846","Caucasian",26,0,1
"100","Caucasian",36,1,1
"2372","African-American",26,1,1
"3041","Caucasian",54,0,0
"234","African-American",35,1,0
"139.1","African-American",28,1,1
"921","African-American",33,0,0
"1354","African-American",23,0,0
"2468","African-American",23,0,1
"3619","African-American",44,0,0
"4177","African-American",31,1,1
"3552","African-American",35,1,0
"4483","African-American",53,1,0
"3300.1","Caucasian",70,0,0
"3966","African-American",24,1,0
"1803","African-American",20,1,1
"2882.1","African-American",25,0,1
"2155","African-American",53,1,0
"4784","Caucasian",61,0,0
"4511","Caucasian",25,0,0
"557","African-American",33,1,0
"2170.1","Caucasian",66,1,0
"2158","African-American",24,0,1
"1354.1","African-American",23,0,0
"4663","African-American",47,1,0
"1029","Caucasian",42,1,0
"4036","Caucasian",21,1,1
"2381","African-American",28,1,1
"3557","Caucasian",21,1,0
"2476","African-American",23,0,1
"705","Caucasian",39,1,0
"441","Caucasian",61,0,0
"2629.1","African-American",43,0,0
"3636","Caucasian",22,1,1
"4867.1","African-American",29,1,0
"4846","Caucasian",24,1,1
"833.1","Caucasian",33,1,0
"1198","African-American",35,0,0
"3875","African-American",36,1,0
"4547","Caucasian",51,0,0
"3202","African-American",22,0,0
"495","Caucasian",22,1,0
"4246","African-American",28,1,1
"2061","Caucasian",28,0,1
"4914","African-American",26,1,1
"4288","Caucasian",30,0,1
"1891.1","Caucasian",27,0,1
"2655","Caucasian",29,0,1
"1705.1","Caucasian",27,1,1
"102","African-American",20,1,1
"1354.2","African-American",23,0,0
"2383","Caucasian",28,0,0
"4912","African-American",27,1,1
"1865.1","Caucasian",44,0,0
"3218.1","Caucasian",25,0,0
"2596","Caucasian",43,0,0
"1263","African-American",34,0,1
"4038","Caucasian",27,1,1
"772","African-American",20,1,1
"4883","Caucasian",37,0,0
"1342","African-American",27,1,1
"4114.1","Caucasian",36,1,1
"4467","African-American",51,1,0
"2669","Caucasian",20,0,1
"2799","Caucasian",21,0,1
"2066","African-American",24,0,1
"2583.1","African-American",37,1,0
"4789","Caucasian",20,1,1
"3276.1","Caucasian",45,1,0
"1325.1","Caucasian",36,1,1
"2951","African-American",22,0,1
"2264.2","African-American",22,1,1
"3399","Caucasian",45,0,0
"2631","African-American",34,1,0
"3163","Caucasian",56,1,0
"1149","African-American",50,0,0
"4207","Caucasian",21,0,1
"4552","Caucasian",24,1,0
"2613","African-American",31,1,0
"408","Caucasian",29,1,1
"1495","African-American",24,0,0
"1945","Caucasian",38,1,0
"1143","African-American",30,1,1
"2793","Caucasian",53,1,0
"168","Caucasian",24,1,1
"3682","African-American",21,0,1
"3741.1","Caucasian",35,1,1
"3440","African-American",23,1,1
"4217","Caucasian",19,0,1
"4120","African-American",21,1,0
"4004.2","Caucasian",21,0,1
"1872","African-American",22,0,1
"3971","Caucasian",54,0,0
"2872","African-American",32,1,1
"2258","Caucasian",32,0,0
"1312","Caucasian",33,1,1
"2863","African-American",35,0,0
"1427","African-American",30,1,1
"2247","Caucasian",30,0,1
"1594","African-American",43,1,0
"2184","Caucasian",24,0,1
"3107.1","African-American",37,1,0
"2273","Caucasian",28,0,1
"3312","Caucasian",31,1,1
"3552.1","African-American",35,1,0
"3966.1","African-American",24,1,0
"854.1","African-American",46,1,0
"2168","African-American",24,1,1
"3344.1","Caucasian",41,1,0
"2458","African-American",41,1,1
"3213","African-American",26,1,0
"4834","Caucasian",28,0,1
"3114.1","African-American",26,1,1
"4013","African-American",29,0,1
"2021","African-American",29,0,0
"4042","African-American",42,1,0
"2283.1","African-American",28,1,1
"2788","African-American",28,1,0
"54.1","African-American",24,1,1
"310","Caucasian",35,1,1
"872","African-American",24,0,1
"3304","African-American",34,1,0
"4581","African-American",25,1,1
"4675.1","Caucasian",38,1,1
"304","African-American",22,0,1
"3752","Caucasian",60,1,0
"3830","African-American",33,1,0
"1151","African-American",28,1,1
"1061","African-American",24,1,1
"3612","Caucasian",35,0,0
"3736.1","African-American",42,1,0
"4767","Caucasian",71,0,0
"4501","African-American",40,1,0
"3331","Caucasian",29,1,1
"2395.1","Caucasian",24,1,1
"4290.1","African-American",25,1,1
"3619.1","African-American",44,0,0
"2848.1","Caucasian",26,1,1
"347","African-American",22,1,1
"1721.2","African-American",22,1,1
"1265","African-American",38,1,0
"2021.1","African-American",29,0,0
"3311","African-American",23,1,1
"1014","African-American",51,1,0
"4481","Caucasian",27,1,1
"328","Caucasian",27,1,1
"4913","Caucasian",23,1,1
"2734","Caucasian",22,1,1
"4448","Caucasian",55,1,0
"1866","African-American",38,1,0
"4656","African-American",41,1,0
"3986","Caucasian",21,1,1
"131","Caucasian",45,1,0
"642","African-American",39,0,0
"1306.1","Caucasian",27,1,0
"3345.1","Caucasian",30,0,1
"4315","Caucasian",26,1,1
"3518.1","Caucasian",44,0,0
"2603","African-American",23,1,1
"2088","African-American",41,0,0
"2408","African-American",22,1,1
"675","Caucasian",49,1,0
"2085","Caucasian",24,0,1
"2622","African-American",26,1,0
"3984","African-American",22,1,1
"967","Caucasian",43,1,0
"4000.1","Caucasian",24,0,1
"140","Caucasian",58,1,0
"3691","African-American",33,1,0
"3725","African-American",25,1,1
"4319","Caucasian",32,1,1
"1885","African-American",38,1,1
"1110.1","African-American",23,0,1
"6","Caucasian",35,1,0
"349","Caucasian",24,1,1
"3949.1","African-American",39,0,0
"1245","Caucasian",25,1,1
"3181.1","Caucasian",28,1,0
"5","African-American",24,1,1
"4413","Caucasian",37,1,0
"4359","African-American",53,1,0
"819","Caucasian",45,0,0
"4292","Caucasian",45,0,0
"988","African-American",23,1,1
"1446","Caucasian",25,1,1
"3601","African-American",25,0,1
"38","African-American",23,1,1
"4079","African-American",27,1,1
"4305","Caucasian",45,0,0
"1751","Caucasian",59,1,0
"3232","Caucasian",46,1,0
"850","African-American",21,0,1
"477.2","African-American",33,1,0
"3209","Caucasian",22,1,1
"3658","Caucasian",20,0,1
"2621","Caucasian",56,0,0
"159.1","African-American",24,1,1
"99.1","African-American",21,1,1
"260","African-American",30,1,0
"2198","African-American",37,1,0
"3554","Caucasian",28,0,1
"1508.1","African-American",24,1,1
"260.1","African-American",30,1,0
"1263.1","African-American",34,0,1
"1341","Caucasian",50,1,0
"4616","Caucasian",34,1,0
"60","African-American",33,0,0
"2760.1","African-American",28,1,0
"898","African-American",29,0,0
"1447","Caucasian",20,0,1
"4485","Caucasian",23,0,0
"3392.1","African-American",25,1,1
"3848","African-American",37,1,0
"1034","Caucasian",33,1,0
"3204","Caucasian",29,0,1
"2214","African-American",25,1,1
"4691","Caucasian",22,1,1
"1830","Caucasian",31,0,1
"679","Caucasian",21,1,1
"4032.1","Caucasian",25,1,1
"1432","Caucasian",25,0,0
"3005.1","African-American",63,0,0
"1561","Caucasian",32,0,0
"2166","Caucasian",29,1,1
"583.1","Caucasian",26,1,1
"4428","African-American",60,0,0
"2193","Caucasian",19,0,1
"1771","Caucasian",34,1,1
"3093","Caucasian",31,0,0
"3384","African-American",31,1,0
"2743","African-American",25,1,1
"4711","Caucasian",49,1,0
"174","Caucasian",32,0,0
"1767","Caucasian",36,1,1
"3379","African-American",31,1,0
"2428","African-American",40,0,0
"4486","African-American",28,1,1
"4589","Caucasian",34,1,0
"1415","Caucasian",37,1,1
"3468","African-American",39,1,0
"1010","African-American",21,0,0
"4038.1","Caucasian",27,1,1
"3360.1","African-American",31,1,1
"2649","Caucasian",28,1,1
"421","African-American",23,1,1
"4136","African-American",30,1,1
"4612","Caucasian",32,0,0
"4823","African-American",22,1,1
"1269","African-American",32,1,1
"2360","Caucasian",25,1,1
"2066.1","African-American",24,0,1
"4898","Caucasian",24,1,1
"264","African-American",20,1,1
"2095","African-American",21,1,0
"4873.2","Caucasian",31,1,1
"3268","African-American",50,1,0
"513","Caucasian",49,1,0
"497","Caucasian",53,1,0
"266","Caucasian",49,0,0
"4520","African-American",31,1,0
"2983","African-American",21,1,1
"3356","Caucasian",22,1,1
"3918.1","Caucasian",27,1,1
"2847","African-American",26,1,1
"3178","African-American",35,0,0
"542","Caucasian",59,1,0
"246","African-American",32,1,0
"2704","Caucasian",33,1,0
"1023","Caucasian",29,1,0
"2980","African-American",27,1,1
"4695","Caucasian",49,1,0
"1114","African-American",27,1,1
"97.1","Caucasian",52,0,0
"350.1","Caucasian",27,1,0
"3084","Caucasian",36,0,0
"2215","African-American",55,1,0
"3602.1","African-American",50,1,0
"4543","African-American",33,1,0
"1590","Caucasian",54,1,0
"3780.1","African-American",29,0,0
"2396","African-American",40,1,0
"1843","Caucasian",28,1,0
"4220","African-American",30,1,1
"2812","Caucasian",65,0,0
"4950","African-American",56,0,0
"359","African-American",20,1,1
"3559.1","Caucasian",32,1,0
"2857","Caucasian",44,1,0
"99.2","African-American",21,1,1
"126","Caucasian",51,1,0
"2718.1","Caucasian",29,1,1
"1957","African-American",22,0,1
"273","African-American",66,1,0
"2179","African-American",26,1,0
"1992.1","Caucasian",23,1,1
"1078","African-American",44,1,0
"863","African-American",32,0,0
"1972","African-American",29,1,1
"3738","Caucasian",26,1,1
"2394","Caucasian",29,1,0
"1935.1","African-American",25,1,1
"906","Caucasian",55,1,0
"4289","African-American",45,0,0
"3396","African-American",29,1,1
"4871","African-American",28,1,1
"453","African-American",22,0,1
"4176.1","Caucasian",31,1,1
"3202.1","African-American",22,0,0
"729","African-American",42,1,0
"1559","African-American",24,0,0
"1387","African-American",30,1,1
"4407","Caucasian",25,0,1
"3537","Caucasian",42,1,0
"1129.2","African-American",33,1,1
"1021","Caucasian",29,0,1
"3089","Caucasian",27,1,0
"742","Caucasian",33,1,0
"2532","African-American",47,0,0
"152","African-American",19,1,1
"1921","Caucasian",22,1,1
"2101","Caucasian",27,1,1
"2205","Caucasian",65,1,0
"3763","African-American",54,1,0
"2891","African-American",22,0,0
"4802","Caucasian",22,1,1
"3849","Caucasian",29,1,1
"45","African-American",30,1,1
"277","Caucasian",24,1,1
"4810","Caucasian",47,0,0
"2913","African-American",27,1,1
"2165","African-American",20,0,1
"2113.1","African-American",30,1,1
"2291","African-American",20,1,1
"85","African-American",55,1,0
"3236","African-American",21,1,0
"341","Caucasian",22,0,1
"3437","Caucasian",29,1,0
"4994","African-American",26,0,1
"4494.1","African-American",38,1,1
"2596.1","Caucasian",43,0,0
"638","Caucasian",47,0,0
"2965","Caucasian",43,1,0
"4613","Caucasian",33,0,1
"3535","Caucasian",25,1,1
"2175","Caucasian",25,1,1
"3379.1","African-American",31,1,0
"2830","African-American",24,1,1
"2691","Caucasian",24,1,1
"2674.1","Caucasian",52,1,0
"3364","Caucasian",57,1,0
"1716","Caucasian",39,0,0
"4230","African-American",31,1,1
"4483.1","African-American",53,1,0
"3624","African-American",21,0,1
"688","African-American",26,1,1
"9","Caucasian",21,0,1
"1688","African-American",25,1,1
"3688","African-American",30,0,0
"3112","African-American",54,1,0
"2727.1","African-American",28,1,1
"490.1","African-American",29,1,1
"283","African-American",20,0,0
"3775","African-American",51,0,0
"1432.1","Caucasian",25,0,0
"1222.1","Caucasian",52,1,0
"4215","Caucasian",24,1,1
"4789.1","Caucasian",20,1,1
"3900","African-American",29,1,0
"3202.2","African-American",22,0,0
"250","African-American",25,0,0
"2917","Caucasian",24,0,1
"2841","Caucasian",53,1,0
"4860","African-American",43,0,0
"891.1","Caucasian",51,1,0
"666","Caucasian",27,0,0
"480","Caucasian",20,0,1
"4907","Caucasian",21,0,1
"420.1","African-American",28,1,0
"1418","Caucasian",21,0,1
"3769.1","Caucasian",49,0,0
"3210","African-American",25,0,0
"703","Caucasian",42,0,0
"1009","African-American",27,1,0
"2378.1","African-American",24,0,1
"4502","African-American",23,0,1
"1086.1","African-American",45,1,1
"3176","African-American",35,1,0
"564.1","Caucasian",19,1,1
"469","African-American",55,1,0
"2006","Caucasian",30,1,1
"1765","Caucasian",51,0,1
"1622","African-American",25,0,1
"356","Caucasian",37,1,0
"407","African-American",30,1,1
"793","Caucasian",24,1,1
"3309.1","African-American",38,0,0
"3419.1","African-American",32,1,0
"4772","African-American",30,1,1
"4619","Caucasian",21,1,1
"4713","Caucasian",21,0,1
"3909","Caucasian",21,0,1
"831","African-American",30,1,0
"910","African-American",23,0,1
"4478","African-American",31,1,1
"2279","African-American",31,1,1
"4265","Caucasian",24,1,1
"2827","Caucasian",26,0,1
"1415.1","Caucasian",37,1,1
"3514","African-American",19,0,1
"3224","African-American",21,0,1
"2923","Caucasian",49,1,0
"2446","African-American",20,0,1
"2273.1","Caucasian",28,0,1
"396","Caucasian",24,0,1
"946","Caucasian",37,1,1
"114.1","Caucasian",27,0,0
"2157.1","Caucasian",23,0,1
"1196","African-American",54,1,0
"3159","African-American",23,1,0
"4194.1","African-American",27,1,1
"3144","Caucasian",29,1,1
"459","African-American",33,1,1
"1498","African-American",30,1,1
"1240","African-American",50,1,0
"992","Caucasian",46,1,0
"2403","African-American",29,1,0
"1484","Caucasian",26,1,1
"2955","Caucasian",24,1,0
"1096","African-American",24,1,0
"3961","Caucasian",37,0,0
"3974","Caucasian",29,0,0
"4907.1","Caucasian",21,0,1
"2106","African-American",22,0,1
"2432.1","African-American",26,0,0
"2769","African-American",24,1,1
"4498","Caucasian",26,0,1
"2539","Caucasian",25,0,0
"4407.1","Caucasian",25,0,1
"2564","Caucasian",31,1,0
"3482.1","African-American",42,1,0
"1599","Caucasian",26,0,1
"1433","Caucasian",27,1,1
"315.1","Caucasian",21,0,1
"4754","Caucasian",30,1,0
"1208","Caucasian",74,0,0
"1771.1","Caucasian",34,1,1
"2378.2","African-American",24,0,1
"2092","African-American",24,1,1
"3588.1","Caucasian",24,1,1
"2943","Caucasian",24,1,0
"1430","Caucasian",43,0,0
"4737.1","Caucasian",33,1,1
"632.1","Caucasian",32,1,1
"4880","Caucasian",31,1,1
"3211","African-American",50,1,0
"3184","Caucasian",28,1,1
"4095","African-American",31,1,1
"1477","African-American",51,1,0
"1566.1","Caucasian",27,1,1
"223","African-American",63,1,0
"2213","African-American",31,1,1
"4483.2","African-American",53,1,0
"3650","African-American",23,0,1
"3968","Caucasian",30,1,0
"86","Caucasian",24,0,1
"343","Caucasian",25,1,1
"3284","Caucasian",23,1,1
"1900","Caucasian",35,1,1
"3873","African-American",44,1,0
"2104","African-American",19,0,1
"594","African-American",24,0,0
"4455","Caucasian",25,0,1
"4594","African-American",22,1,1
"1022","African-American",21,1,1
"451","Caucasian",51,0,0
"610","African-American",21,0,1
"449","Caucasian",36,1,1
"1941","Caucasian",53,0,0
"1867","African-American",38,1,0
"2173","African-American",26,1,0
"1110.2","African-American",23,0,1
"4692","African-American",21,1,1
"1099","Caucasian",30,0,1
"1717","African-American",31,1,0
"1068","African-American",27,1,0
"4596","African-American",46,1,0
"3870","African-American",42,1,1
"4694","Caucasian",26,1,1
"638.1","Caucasian",47,0,0
"2666","Caucasian",32,1,1
"3368","African-American",28,0,0
"747.1","African-American",50,1,0
"2685","Caucasian",54,1,0
"1553","African-American",50,1,0
"3531","Caucasian",23,1,1
"661","African-American",21,1,1
"4086","Caucasian",22,1,1
"4171","Caucasian",31,1,1
"2734.1","Caucasian",22,1,1
"4805","Caucasian",35,1,1
"1192","African-American",29,1,0
"1165","African-American",23,0,1
"1214","African-American",23,1,0
"4356.1","Caucasian",21,1,1
"1340","Caucasian",24,1,1
"777","Caucasian",32,0,1
"829","African-American",21,0,0
"3287","Caucasian",21,1,1
"3592.1","African-American",30,1,0
"764.1","African-American",24,0,0
"201","Caucasian",24,1,1
"3168","Caucasian",42,0,0
"3635","African-American",38,0,0
"2392","African-American",52,0,0
"3557.1","Caucasian",21,1,0
"1201","African-American",21,0,0
"1614.1","African-American",20,0,1
"3964","Caucasian",30,1,1
"4346.1","Caucasian",20,0,1
"2836","Caucasian",43,1,0
"136","African-American",31,0,0
"3042","Caucasian",23,1,1
"3779","African-American",23,1,1
"1092","African-American",20,0,1
"2486","Caucasian",56,1,0
"1268.1","Caucasian",47,1,0
"441.1","Caucasian",61,0,0
"4268","African-American",30,1,0
"3735","Caucasian",26,0,1
"3440.1","African-American",23,1,1
"1629.1","African-American",54,1,0
"1037","African-American",25,1,1
"2275","Caucasian",23,1,1
"46","Caucasian",22,1,1
"1575.1","Caucasian",37,1,0
"4588.1","African-American",24,1,0
"2079","Caucasian",45,1,0
"4827","African-American",27,1,1
"368","Caucasian",33,1,1
"194","Caucasian",19,1,1
"3169","African-American",29,1,1
"584","Caucasian",37,1,1
"1136","African-American",23,1,1
"3235","African-American",35,1,0
"4464","African-American",23,0,1
"464","Caucasian",29,0,1
"2840","African-American",20,0,1
"501.1","Caucasian",66,0,0
"2881","African-American",22,1,1
"1304.1","African-American",26,0,1
"3422","African-American",26,0,1
"3690","Caucasian",29,1,0
"2315","African-American",44,0,0
"3069","African-American",27,1,1
"3337","Caucasian",29,0,0
"3532","Caucasian",28,1,1
"3192","African-American",26,0,1
"670","African-American",27,0,0
"1356","African-American",25,1,0
"4332","African-American",36,1,0
"3034","African-American",30,1,1
"1648","Caucasian",27,1,1
"1778","Caucasian",27,1,1
"4035","African-American",27,1,0
"4375","Caucasian",42,1,0
"4624","Caucasian",26,1,1
"3069.1","African-American",27,1,1
"4470.1","African-American",26,1,1
"3182.1","Caucasian",36,1,0
"286","African-American",26,1,1
"844","Caucasian",21,1,1
"3644","Caucasian",56,1,0
"3428","African-American",22,0,1
"3855","Caucasian",35,0,0
"3609","African-American",23,1,0
"4124","African-American",38,0,0
"1212.1","African-American",56,1,0
"611.1","Caucasian",30,1,1
"4169","African-American",42,1,0
"2700","African-American",23,0,1
"227","Caucasian",49,1,0
"864.1","African-American",23,1,1
"2309","Caucasian",36,1,0
"606","Caucasian",35,1,0
"3725.1","African-American",25,1,1
"2890","Caucasian",45,1,0
"2443","Caucasian",66,1,0
"2549","African-American",23,1,0
"1197","Caucasian",28,1,1
"2848.2","Caucasian",26,1,1
"4449","African-American",27,1,0
"4689","Caucasian",28,0,1
"2870","Caucasian",25,1,1
"2983.1","African-American",21,1,1
"751","Caucasian",24,0,1
"2090","African-American",35,0,0
"1640","African-American",21,0,0
"4017","African-American",36,1,1
"2805","African-American",28,1,0
"3020","African-American",40,0,0
"3795","Caucasian",36,1,0
"3237.1","African-American",31,1,0
"575","African-American",50,1,0
"3789","African-American",26,0,1
"1114.1","African-American",27,1,1
"2390","African-American",27,1,0
"2904","Caucasian",41,1,1
"1999.1","African-American",39,1,0
"2731","African-American",24,1,0
"4656.1","African-American",41,1,0
"1711","Caucasian",33,1,0
"2218","African-American",29,1,1
"1687","Caucasian",34,1,0
"4142","African-American",33,0,0
"1470","African-American",27,0,0
"1034.1","Caucasian",33,1,0
"1570","African-American",23,1,1
"2441.1","African-American",23,1,1
"4318","African-American",30,0,1
"2097","African-American",35,0,0
"2621.1","Caucasian",56,0,0
"1498.1","African-American",30,1,1
"3216.1","Caucasian",28,1,1
"4999","Caucasian",24,1,1
"4958.1","Caucasian",40,0,0
"634","African-American",19,0,1
"3675","Caucasian",47,0,0
"454.1","African-American",53,1,0
"4497","Caucasian",20,1,1
"3702","Caucasian",26,0,0
"4825","Caucasian",24,1,1
"1180","African-American",24,1,1
"87","African-American",31,1,1
"3028.1","African-American",32,1,1
"4517.1","Caucasian",47,0,0
"2157.2","Caucasian",23,0,1
"672","African-American",31,1,1
"3347","Caucasian",23,0,1
"1070","Caucasian",33,1,0
"2631.1","African-American",34,1,0
"2307","African-American",23,0,1
"3719.1","African-American",24,1,1
"2608","Caucasian",44,1,0
"1871.1","African-American",29,1,1
"2821.1","African-American",24,0,0
"4472","Caucasian",39,1,0
"4778","Caucasian",22,0,1
"4138","African-American",27,1,0
"1025","African-American",41,1,0
"1406","Caucasian",25,0,0
"4764","Caucasian",65,0,0
"1816.1","Caucasian",19,0,1
"504","African-American",24,1,1
"2717","African-American",32,0,0
"2118.1","Caucasian",21,0,0
"2833","Caucasian",57,1,0
"1876","African-American",60,1,0
"1203","African-American",44,1,0
"3412","Caucasian",26,1,1
"1335.1","African-American",22,0,1
"3233","Caucasian",20,0,1
"286.1","African-American",26,1,1
"1782","African-American",22,0,1
"1552","African-American",39,1,0
"3713","Caucasian",39,1,0
"1746","Caucasian",63,1,0
"3688.1","African-American",30,0,0
"621","Caucasian",25,0,1
"678","Caucasian",21,0,1
"1695.1","African-American",41,1,0
"1483","African-American",23,1,1
"460","African-American",32,1,0
"466","African-American",34,1,1
"4380","Caucasian",27,0,1
"840","Caucasian",50,1,0
"4234","African-American",24,1,1
"4776","Caucasian",32,0,0
"1038","African-American",34,1,0
"2070","African-American",20,1,0
"273.1","African-American",66,1,0
"3644.1","Caucasian",56,1,0
"4907.2","Caucasian",21,0,1
"1630","African-American",26,1,0
"1616","African-American",67,0,0
"3383","African-American",47,1,0
"1004","Caucasian",38,1,0
"4739","African-American",21,0,1
"3511","Caucasian",52,1,0
"3053","African-American",34,1,0
"1791","Caucasian",46,0,0
"4013.1","African-American",29,0,1
"1620","Caucasian",21,1,1
"4038.2","Caucasian",27,1,1
"4180","African-American",55,1,0
"1532","African-American",27,1,0
"2514","Caucasian",54,1,0
"842","Caucasian",37,0,0
"2788.1","African-American",28,1,0
"3905","African-American",25,1,1
"3215.1","Caucasian",55,1,0
"918","Caucasian",56,1,0
"910.1","African-American",23,0,1
"4554","Caucasian",20,0,1
"3471.1","African-American",31,1,1
"3427","African-American",27,1,0
"277.1","Caucasian",24,1,1
"2058.1","Caucasian",23,1,1
"594.1","African-American",24,0,0
"2811","Caucasian",34,0,1
"3889","Caucasian",46,1,0
"1229","Caucasian",22,1,1
"2502","Caucasian",46,0,0
"1436","Caucasian",36,1,1
"1340.1","Caucasian",24,1,1
"4519","Caucasian",28,1,1
"3653","Caucasian",65,1,0
"2920","African-American",23,0,1
"4019","Caucasian",67,1,0
"170","African-American",38,1,0
"3222","Caucasian",43,1,0
"3890","African-American",31,1,1
"842.1","Caucasian",37,0,0
"148","African-American",27,1,0
"1102.1","Caucasian",28,1,1
"3758","African-American",21,1,1
"2539.1","Caucasian",25,0,0
"1196.1","African-American",54,1,0
"3603","African-American",56,1,0
"3463","Caucasian",26,0,1
"673","African-American",27,1,1
"4585.2","African-American",22,0,1
"542.1","Caucasian",59,1,0
"4288.1","Caucasian",30,0,1
"3172","Caucasian",40,0,1
"1025.1","African-American",41,1,0
"1800","Caucasian",54,0,0
"3873.1","African-American",44,1,0
"3210.1","African-American",25,0,0
"858","African-American",54,1,0
"2859","Caucasian",27,1,1
"3373","African-American",37,1,0
"2951.1","African-American",22,0,1
"780","Caucasian",21,0,1
"1480","Caucasian",29,1,1
"2523","African-American",19,0,1
"2290","Caucasian",60,1,0
"3741.2","Caucasian",35,1,1
"3973","African-American",21,0,1
"1923","Caucasian",50,1,0
"2074","Caucasian",58,1,0
"3454","Caucasian",52,1,0
"4749","Caucasian",29,1,1
"3667","Caucasian",22,1,1
"1394","Caucasian",30,1,0
"804.1","Caucasian",51,1,0
"2779","Caucasian",23,1,1
"4995","Caucasian",38,1,0
"3882","Caucasian",26,0,1
"4183","Caucasian",29,1,1
"2654","Caucasian",45,1,0
"3727","Caucasian",37,1,1
"4573","Caucasian",34,1,1
"1082","Caucasian",45,1,1
"3806","Caucasian",29,1,0
"1674","Caucasian",24,1,1
"3152","Caucasian",50,1,0
"278.1","African-American",34,1,0
"4057","Caucasian",35,1,0
"4275","African-American",23,1,1
"4093","African-American",22,0,1
"2500","Caucasian",72,1,0
"2416","Caucasian",25,0,1
"1546","African-American",37,0,0
"3579.2","Caucasian",52,1,0
"3143","Caucasian",26,1,0
"3533","Caucasian",33,0,1
"2195","Caucasian",25,1,0
"3838","African-American",23,0,1
"4898.1","Caucasian",24,1,1
"3856","Caucasian",33,1,1
"4668.1","African-American",30,0,1
"3923.1","African-American",23,1,0
"2208","Caucasian",23,0,0
"3223.1","Caucasian",29,0,1
"3329.1","African-American",38,1,0
"3243","Caucasian",26,0,1
"1261","Caucasian",23,1,0
"3198","African-American",24,1,1
"2592","Caucasian",49,1,0
"3674","Caucasian",21,1,1
"4773.1","African-American",21,1,1
"1093","African-American",47,1,0
"2827.1","Caucasian",26,0,1
"4019.1","Caucasian",67,1,0
"3546","African-American",30,0,1
"3207","Caucasian",27,1,0
"1409","African-American",25,1,1
"3625","African-American",23,1,1
"2396.1","African-American",40,1,0
"1719","Caucasian",24,0,1
"4581.1","African-American",25,1,1
"4690","African-American",24,1,1
"1203.1","African-American",44,1,0
"3483","African-American",20,1,1
"867","Caucasian",22,0,1
"3470","Caucasian",29,1,1
"1887","African-American",20,1,1
"3450.1","Caucasian",27,0,1
"221.1","African-American",22,1,1
"3700","Caucasian",43,1,0
"305","African-American",24,1,1
"3432","African-American",23,0,1
"3131.2","Caucasian",56,0,0
"2524","Caucasian",21,1,1
"4243","Caucasian",24,1,1
"1409.1","African-American",25,1,1
"1357","Caucasian",20,0,0
"1470.1","African-American",27,0,0
"1237","African-American",25,1,1
"1788","Caucasian",32,1,1
"3742","Caucasian",27,1,1
"3160","African-American",32,1,0
"4743","African-American",28,1,0
"58","Caucasian",35,1,0
"3632","African-American",22,0,1
"211.1","Caucasian",20,0,1
"1063","African-American",20,0,1
"4815.1","African-American",33,0,0
"3740","African-American",31,0,0
"4737.2","Caucasian",33,1,1
"3761.1","African-American",21,0,1
"2940","African-American",19,0,1
"3723","Caucasian",29,1,1
"1778.1","Caucasian",27,1,1
"3739.2","Caucasian",27,1,1
"4502.1","African-American",23,0,1
"3258","African-American",31,1,0
"4978.1","African-American",37,1,0
"2605","Caucasian",52,1,0
"4091.1","Caucasian",30,0,0
"4617","Caucasian",29,0,0
"2451.1","Caucasian",26,1,1
"2682","Caucasian",50,1,0
"1764","Caucasian",26,0,1
"2884","Caucasian",57,0,0
"1947","African-American",52,1,0
"4227","Caucasian",56,1,0
"3789.1","African-American",26,0,1
"1988.1","Caucasian",47,1,0
"4471","Caucasian",33,1,0
"840.1","Caucasian",50,1,0
"3298","African-American",33,1,0
"1745","African-American",25,1,1
"1053","Caucasian",26,0,1
"2678.1","Caucasian",34,1,1
"3688.2","African-American",30,0,0
"81","African-American",27,1,0
"3764","African-American",23,1,1
"913","Caucasian",26,1,0
"1893","Caucasian",48,0,0
"2700.1","African-American",23,0,1
"4007","African-American",28,1,1
"4263","Caucasian",26,1,1
"63","African-American",22,1,1
"2416.1","Caucasian",25,0,1
"3963","Caucasian",45,0,0
"1521","Caucasian",53,1,0
"665","Caucasian",22,0,1
"4059.1","Caucasian",64,1,0
"3870.1","African-American",42,1,1
"2122","Caucasian",27,1,0
"2599","African-American",31,1,1
"4529","Caucasian",29,1,1
"1545","Caucasian",28,1,1
"4414.1","African-American",35,1,0
"1644","African-American",36,1,0
"982","African-American",29,0,1
"288","Caucasian",26,1,1
"2094","Caucasian",55,1,0
